Time/Date	degC	psi
38156.923611	6.79	71.25
38156.934028	6.79	68.08
38156.944444	6.79	70.73
38156.954861	6.79	67.03
38156.965278	6.79	78.12
38156.975694	6.79	69.14
38156.986111	6.79	70.2
38156.996528	6.98	69.14
38157.006944	6.98	71.79
38157.017361	6.98	72.84
38157.027778	6.98	71.26
38157.038194	6.98	69.14
38157.048611	6.98	71.26
38157.059028	6.98	74.96
38157.069444	6.98	71.26
38157.079861	6.98	73.9
38157.090278	6.98	72.31
38157.100694	6.98	69.14
38157.111111	6.98	72.84
38157.121528	6.98	71.26
38157.131944	6.98	71.26
38157.142361	6.98	80.77
38157.152778	6.98	81.3
38157.163194	6.98	81.83
38157.173611	6.98	81.83
38157.184028	6.98	81.83
38157.194444	6.98	81.83
38157.204861	6.98	81.83
38157.215278	6.98	81.83
38157.225694	6.98	81.83
38157.236111	6.98	81.83
38157.246528	6.98	81.83
38157.256944	6.98	81.83
38157.267361	6.98	82.35
38157.277778	6.98	82.35
38157.288194	6.98	82.35
38157.298611	6.98	82.35
38157.309028	6.98	82.35
38157.319444	6.98	82.35
38157.329861	6.98	82.35
38157.340278	6.98	82.35
38157.350694	6.98	82.35
38157.361111	6.98	82.35
38157.371528	6.98	82.35
38157.381944	6.98	82.35
38157.392361	6.98	82.35
38157.402778	6.98	82.35
38157.413194	6.98	82.35
38157.423611	6.98	82.35
38157.434028	6.98	81.83
38157.444444	6.98	81.83
38157.454861	6.98	81.83
38157.465278	6.98	81.83
38157.475694	6.98	81.83
38157.486111	6.98	81.83
38157.496528	6.98	81.83
38157.506944	6.98	81.83
38157.517361	6.98	81.83
38157.527778	6.98	81.83
38157.538194	6.98	81.3
38157.548611	6.98	81.3
38157.559028	6.98	81.83
38157.569444	6.98	81.3
38157.579861	6.98	81.3
38157.590278	6.98	81.3
38157.600694	6.98	81.3
38157.611111	6.98	81.3
38157.621528	6.98	81.3
38157.631944	6.98	81.3
38157.642361	6.98	81.3
38157.652778	6.98	81.83
38157.663194	6.98	81.83
38157.673611	6.98	81.83
38157.684028	6.98	81.83
38157.694444	6.98	81.83
38157.704861	6.98	81.83
38157.715278	6.98	81.83
38157.725694	6.98	82.35
38157.736111	6.98	82.35
38157.746528	6.98	82.35
38157.756944	6.98	82.35
38157.767361	6.98	82.35
38157.777778	6.98	82.35
38157.788194	6.98	82.35
38157.798611	6.98	82.35
38157.809028	6.98	82.35
38157.819444	6.98	82.35
38157.829861	6.98	82.88
38157.840278	6.98	82.88
38157.850694	6.98	82.88
38157.861111	6.98	82.88
38157.871528	6.98	65.45
38157.881944	6.98	68.62
38157.892361	6.98	68.09
38157.902778	6.98	72.31
38157.913194	6.98	68.09
38157.923611	6.98	67.56
38157.934028	6.98	68.09
38157.944444	6.98	79.71
38157.954861	6.98	79.71
38157.965278	6.98	79.71
38157.975694	6.98	79.18
38157.986111	6.98	79.18
38157.996528	6.98	79.18
38158.006944	6.98	79.18
38158.017361	6.98	79.18
38158.027778	6.98	79.18
38158.038194	6.98	79.18
38158.048611	6.98	79.18
38158.059028	6.98	78.66
38158.069444	6.98	78.66
38158.079861	6.98	78.66
38158.090278	6.98	78.66
38158.100694	6.98	78.66
38158.111111	6.98	78.66
38158.121528	6.98	72.84
38158.131944	6.98	78.66
38158.142361	6.98	78.66
38158.152778	6.98	78.66
38158.163194	6.98	78.13
38158.173611	6.98	78.66
38158.184028	6.98	78.66
38158.194444	7.17	78.66
38158.204861	7.17	78.66
38158.215278	7.17	78.66
38158.225694	7.17	78.66
38158.236111	7.17	78.66
38158.246528	7.17	78.66
38158.256944	7.17	78.66
38158.267361	7.17	78.66
38158.277778	7.17	78.13
38158.288194	7.17	78.66
38158.298611	7.17	78.13
38158.309028	7.17	78.13
38158.319444	7.17	78.13
38158.329861	7.17	78.13
38158.340278	7.17	78.13
38158.350694	7.17	78.13
38158.361111	7.17	78.13
38158.371528	7.17	78.13
38158.381944	7.17	78.13
38158.392361	7.17	78.13
38158.402778	7.17	78.13
38158.413194	7.17	78.13
38158.423611	7.17	78.13
38158.434028	7.17	77.6
38158.444444	7.17	77.6
38158.454861	7.17	77.6
38158.465278	7.17	77.6
38158.475694	7.17	77.6
38158.486111	7.17	77.6
38158.496528	7.17	77.6
38158.506944	7.17	77.6
38158.517361	7.17	77.08
38158.527778	7.17	77.08
38158.538194	7.17	77.08
38158.548611	7.17	77.08
38158.559028	7.17	77.08
38158.569444	7.17	77.08
38158.579861	7.17	76.55
38158.590278	7.36	76.55
38158.600694	7.36	76.55
38158.611111	7.36	76.55
38158.621528	7.36	76.55
38158.631944	7.36	76.55
38158.642361	7.36	76.55
38158.652778	7.36	76.55
38158.663194	7.36	76.55
38158.673611	7.36	76.55
38158.684028	7.36	76.55
38158.694444	7.36	76.55
38158.704861	7.36	76.55
38158.715278	7.55	76.56
38158.725694	7.55	76.56
38158.736111	7.55	76.03
38158.746528	7.55	76.56
38158.756944	7.55	76.03
38158.767361	7.55	76.03
38158.777778	7.55	76.03
38158.788194	7.55	76.03
38158.798611	7.55	76.03
38158.809028	7.55	76.56
38158.819444	7.55	76.56
38158.829861	7.55	76.56
38158.840278	7.55	76.56
38158.850694	7.36	76.55
38158.861111	7.36	76.55
38158.871528	7.36	76.55
38158.881944	7.36	67.03
38158.892361	7.36	68.09
38158.902778	7.36	67.03
38158.913194	7.36	63.86
38158.923611	7.36	64.39
38158.934028	7.36	62.28
38158.944444	7.36	63.86
38158.954861	7.36	61.22
38158.965278	7.36	73.38
38158.975694	7.36	61.75
38158.986111	7.36	64.39
38158.996528	7.36	62.28
38159.006944	7.36	61.22
38159.017361	7.17	56.99
38159.027778	7.17	71.26
38159.038194	7.17	71.26
38159.048611	7.36	71.27
38159.059028	7.36	71.27
38159.069444	7.36	70.74
38159.079861	7.36	70.74
38159.090278	7.36	70.74
38159.100694	7.36	70.74
38159.111111	7.36	70.74
38159.121528	7.36	70.74
38159.131944	7.36	70.74
38159.142361	7.36	70.74
38159.152778	7.36	70.74
38159.163194	7.36	70.74
38159.173611	7.36	70.21
38159.184028	7.36	70.74
38159.194444	7.36	70.74
38159.204861	7.36	70.74
38159.215278	7.36	70.74
38159.225694	7.36	70.74
38159.236111	7.36	70.21
38159.246528	7.36	70.74
38159.256944	7.55	70.21
38159.267361	7.55	70.74
38159.277778	7.55	70.74
38159.288194	7.55	70.74
38159.298611	7.55	70.74
38159.309028	7.55	70.74
38159.319444	7.55	70.74
38159.329861	7.55	70.74
38159.340278	7.55	70.21
38159.350694	7.55	70.21
38159.361111	7.55	70.74
38159.371528	7.55	70.21
38159.381944	7.36	70.21
38159.392361	7.36	70.21
38159.402778	7.36	70.21
38159.413194	7.36	70.21
38159.423611	7.36	70.21
38159.434028	7.36	70.21
38159.444444	7.55	70.21
38159.454861	7.55	69.68
38159.465278	7.55	70.21
38159.475694	7.55	69.68
38159.486111	7.55	69.68
38159.496528	7.55	69.68
38159.506944	7.55	69.68
38159.517361	7.55	69.68
38159.527778	7.55	69.68
38159.538194	7.55	69.68
38159.548611	7.55	69.68
38159.559028	7.36	69.68
38159.569444	7.55	69.68
38159.579861	7.36	70.21
38159.590278	7.36	69.68
38159.600694	7.36	69.68
38159.611111	7.36	69.68
38159.621528	7.36	69.68
38159.631944	7.36	69.68
38159.642361	7.36	69.68
38159.652778	7.36	69.68
38159.663194	7.36	69.68
38159.673611	7.36	69.68
38159.684028	7.36	69.68
38159.694444	7.36	69.68
38159.704861	7.36	69.68
38159.715278	7.36	69.68
38159.725694	7.36	69.68
38159.736111	7.36	70.21
38159.746528	7.36	70.21
38159.756944	7.36	70.21
38159.767361	7.36	70.21
38159.777778	7.36	70.21
38159.788194	7.36	70.21
38159.798611	7.36	70.21
38159.809028	7.36	70.21
38159.819444	7.36	70.74
38159.829861	7.36	70.74
38159.840278	7.36	70.74
38159.850694	7.36	70.74
38159.861111	7.36	70.74
38159.871528	7.36	70.74
38159.881944	7.36	70.74
38159.892361	7.36	70.74
38159.902778	7.36	70.74
38159.913194	7.36	70.74
38159.923611	7.36	70.74
38159.934028	7.36	70.74
38159.944444	7.36	70.74
38159.954861	7.36	70.74
38159.965278	7.36	70.74
38159.975694	7.36	70.74
38159.986111	7.36	70.74
38159.996528	7.36	70.21
38160.006944	7.36	70.21
38160.017361	7.36	70.21
38160.027778	7.36	70.21
38160.038194	7.36	70.21
38160.048611	7.36	70.21
38160.059028	7.36	70.21
38160.069444	7.36	69.68
38160.079861	7.36	69.68
38160.090278	7.36	69.68
38160.100694	7.36	69.68
38160.111111	7.36	69.68
38160.121528	7.36	69.68
38160.131944	7.36	69.68
38160.142361	7.36	69.68
38160.152778	7.36	69.68
38160.163194	7.36	69.68
38160.173611	7.36	69.68
38160.184028	7.36	69.68
38160.194444	7.36	69.15
38160.204861	7.36	69.15
38160.215278	7.36	69.15
38160.225694	7.36	69.68
38160.236111	7.36	69.68
38160.246528	7.36	69.68
38160.256944	7.55	69.68
38160.267361	7.55	70.21
38160.277778	7.55	70.21
38160.288194	7.55	70.21
38160.298611	7.55	70.21
38160.309028	7.55	70.21
38160.319444	7.55	70.21
38160.329861	7.55	70.21
38160.340278	7.55	70.21
38160.350694	7.55	70.21
38160.361111	7.55	70.21
38160.371528	7.55	69.68
38160.381944	7.55	69.68
38160.392361	7.55	69.68
38160.402778	7.55	69.68
38160.413194	7.55	69.68
38160.423611	7.55	69.68
38160.434028	7.55	69.68
38160.444444	7.55	69.68
38160.454861	7.55	69.68
38160.465278	7.55	69.68
38160.475694	7.55	69.68
38160.486111	7.55	69.68
38160.496528	7.55	69.68
38160.506944	7.55	69.68
38160.517361	7.55	69.68
38160.527778	7.55	69.68
38160.538194	7.55	69.68
38160.548611	7.55	69.68
38160.559028	7.55	69.68
38160.569444	7.55	69.15
38160.579861	7.55	69.15
38160.590278	7.55	69.15
38160.600694	7.55	69.15
38160.611111	7.55	69.15
38160.621528	7.55	69.15
38160.631944	7.55	69.15
38160.642361	7.55	69.15
38160.652778	7.55	69.15
38160.663194	7.55	69.15
38160.673611	7.55	69.15
38160.684028	7.55	69.15
38160.694444	7.55	68.62
38160.704861	7.55	69.15
38160.715278	7.55	69.15
38160.725694	7.55	69.15
38160.736111	7.55	69.68
38160.746528	7.55	69.68
38160.756944	7.55	69.68
38160.767361	7.55	69.68
38160.777778	7.55	69.68
38160.788194	7.55	69.68
38160.798611	7.55	69.68
38160.809028	7.55	70.21
38160.819444	7.55	70.21
38160.829861	7.55	70.21
38160.840278	7.55	70.21
38160.850694	7.55	70.21
38160.861111	7.55	70.21
38160.871528	7.55	70.21
38160.881944	7.55	70.21
38160.892361	7.55	70.74
38160.902778	7.36	70.74
38160.913194	7.36	70.74
38160.923611	7.36	70.74
38160.934028	7.36	70.74
38160.944444	7.36	70.74
38160.954861	7.36	70.74
38160.965278	7.36	70.74
38160.975694	7.36	70.74
38160.986111	7.36	70.74
38160.996528	7.36	70.21
38161.006944	7.36	70.21
38161.017361	7.36	70.21
38161.027778	7.36	70.21
38161.038194	7.36	70.21
38161.048611	7.36	70.21
38161.059028	7.36	70.21
38161.069444	7.36	70.21
38161.079861	7.36	70.21
38161.090278	7.36	70.21
38161.100694	7.36	70.21
38161.111111	7.36	69.68
38161.121528	7.36	69.68
38161.131944	7.36	69.68
38161.142361	7.36	69.68
38161.152778	7.36	69.68
38161.163194	7.36	69.68
38161.173611	7.36	69.68
38161.184028	7.36	69.68
38161.194444	7.36	69.68
38161.204861	7.36	69.68
38161.215278	7.36	69.68
38161.225694	7.36	69.68
38161.236111	7.36	69.68
38161.246528	7.36	69.15
38161.256944	7.36	69.15
38161.267361	7.36	69.15
38161.277778	7.36	69.15
38161.288194	7.36	69.15
38161.298611	7.55	69.15
38161.309028	7.55	69.15
38161.319444	7.55	69.68
38161.329861	7.55	69.68
38161.340278	7.55	69.68
38161.350694	7.55	70.21
38161.361111	7.55	70.21
38161.371528	7.55	70.21
38161.381944	7.55	70.21
38161.392361	7.55	70.21
38161.402778	7.55	70.21
38161.413194	7.55	70.21
38161.423611	7.55	70.21
38161.434028	7.55	70.21
38161.444444	7.55	70.21
38161.454861	7.55	70.21
38161.465278	7.55	70.21
38161.475694	7.55	69.68
38161.486111	7.55	69.68
38161.496528	7.55	69.68
38161.506944	7.55	69.68
38161.517361	7.55	69.68
38161.527778	7.55	69.68
38161.538194	7.55	69.68
38161.548611	7.55	69.68
38161.559028	7.55	69.68
38161.569444	7.55	69.68
38161.579861	7.55	69.68
38161.590278	7.55	69.68
38161.600694	7.55	69.68
38161.611111	7.55	69.68
38161.621528	7.55	69.68
38161.631944	7.55	69.68
38161.642361	7.55	69.68
38161.652778	7.55	69.15
38161.663194	7.55	69.15
38161.673611	7.55	69.15
38161.684028	7.55	69.68
38161.694444	7.55	69.68
38161.704861	7.55	69.68
38161.715278	7.55	69.68
38161.725694	7.55	69.15
38161.736111	7.55	69.68
38161.746528	7.55	69.68
38161.756944	7.55	69.68
38161.767361	7.55	69.68
38161.777778	7.55	69.68
38161.788194	7.55	69.68
38161.798611	7.55	69.68
38161.809028	7.55	69.68
38161.819444	7.55	69.68
38161.829861	7.55	69.68
38161.840278	7.55	69.68
38161.850694	7.55	69.68
38161.861111	7.55	70.21
38161.871528	7.55	69.68
38161.881944	7.55	70.21
38161.892361	7.55	70.21
38161.902778	7.55	70.21
38161.913194	7.55	70.21
38161.923611	7.55	70.21
38161.934028	7.55	70.21
38161.944444	7.55	70.21
38161.954861	7.55	70.21
38161.965278	7.55	70.21
38161.975694	7.55	70.21
38161.986111	7.55	70.21
38161.996528	7.55	70.21
38162.006944	7.55	70.21
38162.017361	7.55	70.21
38162.027778	7.55	70.21
38162.038194	7.55	70.21
38162.048611	7.55	70.21
38162.059028	7.55	70.21
38162.069444	7.55	70.21
38162.079861	7.55	69.68
38162.090278	7.55	69.68
38162.100694	7.55	69.68
38162.111111	7.55	69.68
38162.121528	7.55	69.68
38162.131944	7.55	69.68
38162.142361	7.55	69.68
38162.152778	7.55	69.68
38162.163194	7.55	69.68
38162.173611	7.55	69.68
38162.184028	7.55	69.68
38162.194444	7.55	69.68
38162.204861	7.55	69.68
38162.215278	7.55	69.68
38162.225694	7.55	69.15
38162.236111	7.55	69.15
38162.246528	7.55	69.15
38162.256944	7.55	69.15
38162.267361	7.55	69.15
38162.277778	7.55	69.15
38162.288194	7.55	69.15
38162.298611	7.55	69.15
38162.309028	7.55	69.15
38162.319444	7.55	69.15
38162.329861	7.55	69.15
38162.340278	7.55	69.68
38162.350694	7.74	69.68
38162.361111	7.74	69.68
38162.371528	7.74	69.68
38162.381944	7.74	69.68
38162.392361	7.74	69.68
38162.402778	7.74	69.68
38162.413194	7.74	69.68
38162.423611	7.74	69.68
38162.434028	7.74	69.68
38162.444444	7.74	69.68
38162.454861	7.74	70.21
38162.465278	7.74	70.21
38162.475694	7.74	70.21
38162.486111	7.74	70.21
38162.496528	7.74	70.21
38162.506944	7.74	70.21
38162.517361	7.74	70.21
38162.527778	7.74	70.21
38162.538194	7.74	70.21
38162.548611	7.74	70.21
38162.559028	7.74	69.68
38162.569444	7.74	69.68
38162.579861	7.55	69.15
38162.590278	7.55	69.68
38162.600694	7.55	70.21
38162.611111	7.55	69.68
38162.621528	7.55	69.68
38162.631944	7.55	69.68
38162.642361	7.55	69.68
38162.652778	7.55	69.15
38162.663194	7.55	68.62
38162.673611	7.55	68.09
38162.684028	7.55	68.09
38162.694444	7.55	68.09
38162.704861	7.55	68.09
38162.715278	7.55	68.09
38162.725694	7.55	68.09
38162.736111	7.55	68.09
38162.746528	7.55	68.09
38162.756944	7.55	68.09
38162.767361	7.55	68.09
38162.777778	7.55	68.09
38162.788194	7.55	68.09
38162.798611	7.55	68.09
38162.809028	7.74	68.1
38162.819444	7.74	68.1
38162.829861	7.74	68.1
38162.840278	7.74	68.1
38162.850694	7.74	68.1
38162.861111	7.74	68.1
38162.871528	7.74	68.1
38162.881944	7.74	68.63
38162.892361	7.74	68.63
38162.902778	7.74	68.63
38162.913194	7.74	68.63
38162.923611	7.74	68.63
38162.934028	7.74	68.63
38162.944444	7.74	68.63
38162.954861	7.74	69.16
38162.965278	7.74	69.16
38162.975694	7.74	69.16
38162.986111	7.74	69.16
38162.996528	7.74	69.16
38163.006944	7.74	69.16
38163.017361	7.74	69.16
38163.027778	7.74	69.16
38163.038194	7.74	69.16
38163.048611	7.74	69.16
38163.059028	7.74	69.16
38163.069444	7.74	68.63
38163.079861	7.74	69.16
38163.090278	7.74	68.63
38163.100694	7.74	68.63
38163.111111	7.74	68.63
38163.121528	7.74	68.63
38163.131944	7.74	68.63
38163.142361	7.74	68.63
38163.152778	7.74	68.1
38163.163194	7.74	68.63
38163.173611	7.74	68.1
38163.184028	7.74	68.1
38163.194444	7.74	68.1
38163.204861	7.74	68.1
38163.215278	7.74	68.1
38163.225694	7.74	68.63
38163.236111	7.74	69.16
38163.246528	7.74	68.63
38163.256944	7.74	68.1
38163.267361	7.74	68.1
38163.277778	7.74	68.1
38163.288194	7.74	68.1
38163.298611	7.74	68.1
38163.309028	7.74	68.1
38163.319444	7.74	68.1
38163.329861	7.74	68.1
38163.340278	7.74	68.1
38163.350694	7.74	68.63
38163.361111	7.74	68.63
38163.371528	7.74	68.63
38163.381944	7.74	69.16
38163.392361	7.74	69.16
38163.402778	7.74	69.16
38163.413194	7.74	69.16
38163.423611	7.74	69.68
38163.434028	7.74	69.68
38163.444444	7.74	69.68
38163.454861	7.74	70.21
38163.465278	7.74	70.21
38163.475694	7.74	69.68
38163.486111	7.74	69.68
38163.496528	7.74	69.16
38163.506944	7.74	69.16
38163.517361	7.74	69.16
38163.527778	7.74	69.68
38163.538194	7.74	70.21
38163.548611	7.74	70.21
38163.559028	7.74	70.21
38163.569444	7.74	70.21
38163.579861	7.74	69.68
38163.590278	7.74	69.68
38163.600694	7.74	70.21
38163.611111	7.74	69.68
38163.621528	7.74	69.68
38163.631944	7.74	69.68
38163.642361	7.74	69.68
38163.652778	7.74	69.68
38163.663194	7.74	69.68
38163.673611	7.74	69.68
38163.684028	7.74	69.68
38163.694444	7.74	69.16
38163.704861	7.74	69.16
38163.715278	7.74	69.16
38163.725694	7.74	69.16
38163.736111	7.74	69.16
38163.746528	7.74	69.16
38163.756944	7.74	69.16
38163.767361	7.74	69.16
38163.777778	7.74	69.16
38163.788194	7.74	69.16
38163.798611	7.74	69.16
38163.809028	7.74	69.16
38163.819444	7.74	69.16
38163.829861	7.74	69.16
38163.840278	7.74	69.16
38163.850694	7.74	69.16
38163.861111	7.74	69.16
38163.871528	7.74	69.16
38163.881944	7.74	69.16
38163.892361	7.74	69.68
38163.902778	7.74	69.16
38163.913194	7.74	69.68
38163.923611	7.74	69.68
38163.934028	7.74	69.68
38163.944444	7.74	69.68
38163.954861	7.74	69.68
38163.965278	7.74	69.68
38163.975694	7.74	69.68
38163.986111	7.74	69.68
38163.996528	7.74	69.68
38164.006944	7.74	69.68
38164.017361	7.74	69.68
38164.027778	7.74	69.68
38164.038194	7.74	69.68
38164.048611	7.74	69.68
38164.059028	7.74	69.68
38164.069444	7.74	69.68
38164.079861	7.74	69.68
38164.090278	7.74	69.68
38164.100694	7.74	69.68
38164.111111	7.74	69.68
38164.121528	7.74	69.68
38164.131944	7.74	69.68
38164.142361	7.74	69.68
38164.152778	7.74	69.68
38164.163194	7.74	69.68
38164.173611	7.74	69.68
38164.184028	7.74	69.16
38164.194444	7.74	69.16
38164.204861	7.74	69.16
38164.215278	7.74	69.16
38164.225694	7.74	69.16
38164.236111	7.74	69.16
38164.246528	7.74	69.68
38164.256944	7.74	69.68
38164.267361	7.74	69.16
38164.277778	7.74	69.16
38164.288194	7.74	68.63
38164.298611	7.74	69.16
38164.309028	7.74	69.16
38164.319444	7.74	69.68
38164.329861	7.74	69.16
38164.340278	7.74	69.16
38164.350694	7.74	68.63
38164.361111	7.74	68.63
38164.371528	7.74	68.63
38164.381944	7.74	68.63
38164.392361	7.74	68.63
38164.402778	7.74	68.63
38164.413194	7.74	68.63
38164.423611	7.74	68.63
38164.434028	7.74	68.63
38164.444444	7.74	68.63
38164.454861	7.74	69.16
38164.465278	7.74	69.16
38164.475694	7.74	69.16
38164.486111	7.74	69.16
38164.496528	7.74	69.68
38164.506944	7.74	69.68
38164.517361	7.74	69.68
38164.527778	7.74	70.21
38164.538194	7.74	70.21
38164.548611	7.74	69.68
38164.559028	7.74	69.68
38164.569444	7.74	69.68
38164.579861	7.74	69.68
38164.590278	7.74	69.68
38164.600694	7.92	69.69
38164.611111	7.92	69.69
38164.621528	7.92	69.69
38164.631944	7.92	69.69
38164.642361	7.92	69.69
38164.652778	7.92	69.69
38164.663194	7.92	69.69
38164.673611	7.92	69.69
38164.684028	7.92	69.69
38164.694444	7.92	69.69
38164.704861	7.92	69.16
38164.715278	7.92	69.16
38164.725694	7.92	69.16
38164.736111	7.74	69.16
38164.746528	7.74	69.16
38164.756944	7.74	69.16
38164.767361	7.74	69.16
38164.777778	7.74	69.16
38164.788194	7.74	69.16
38164.798611	7.74	69.16
38164.809028	7.74	69.16
38164.819444	7.74	69.16
38164.829861	7.74	68.63
38164.840278	7.74	69.16
38164.850694	7.74	68.63
38164.861111	7.74	69.16
38164.871528	7.74	69.16
38164.881944	7.74	68.63
38164.892361	7.74	69.16
38164.902778	7.74	69.16
38164.913194	7.74	69.16
38164.923611	7.74	69.16
38164.934028	7.74	69.16
38164.944444	7.74	69.16
38164.954861	7.74	69.16
38164.965278	7.74	69.16
38164.975694	7.74	69.16
38164.986111	7.74	69.16
38164.996528	7.74	69.68
38165.006944	7.74	69.68
38165.017361	7.74	69.68
38165.027778	7.74	69.68
38165.038194	7.92	69.69
38165.048611	7.92	69.69
38165.059028	7.92	69.69
38165.069444	7.92	69.69
38165.079861	7.92	69.69
38165.090278	7.92	69.69
38165.100694	7.92	69.69
38165.111111	7.92	69.69
38165.121528	7.92	69.69
38165.131944	7.92	69.16
38165.142361	7.92	69.69
38165.152778	7.92	69.16
38165.163194	7.92	69.16
38165.173611	7.92	69.16
38165.184028	7.92	69.16
38165.194444	7.92	69.16
38165.204861	7.92	69.16
38165.215278	7.92	69.69
38165.225694	7.92	69.69
38165.236111	7.92	69.16
38165.246528	7.92	69.16
38165.256944	7.92	68.63
38165.267361	7.92	68.63
38165.277778	7.92	68.1
38165.288194	7.92	68.1
